NYSE_MCK,http://en.wikipedia.org/wiki/McKesson_Corp.
NYSE_MJN,http://en.wikipedia.org/wiki/Mead_Johnson
NYSE_WRK,http://en.wikipedia.org/wiki/Westrock_Co
NYSE_MDT,http://en.wikipedia.org/wiki/Medtronic_plc
NYSE_MRK,http://en.wikipedia.org/wiki/Merck_&_Co.
NYSE_MET,http://en.wikipedia.org/wiki/MetLife_Inc.
NYSE_KORS,http://en.wikipedia.org/wiki/Michael_Kors_Holdings
NASDAQ_MCHP,http://en.wikipedia.org/wiki/Microchip_Technology
NASDAQ_MU,http://en.wikipedia.org/wiki/Micron_Technology
NASDAQ_MSFT,http://en.wikipedia.org/wiki/Microsoft_Corp.
NYSE_MHK,http://en.wikipedia.org/wiki/Mohawk_Industries
NYSE_TAP,http://en.wikipedia.org/wiki/Molson_Coors_Brewing_Company
NASDAQ_MDLZ,http://en.wikipedia.org/wiki/Mondelez
NYSE_MON,http://en.wikipedia.org/wiki/Monsanto_Co.
NASDAQ_MNST,http://en.wikipedia.org/wiki/Monster_Beverage
NYSE_MCO,http://en.wikipedia.org/wiki/Moody's_Corp
NYSE_MS,http://en.wikipedia.org/wiki/Morgan_Stanley
NYSE_MOS,http://en.wikipedia.org/wiki/The_Mosaic_Company
NYSE_MSI,http://en.wikipedia.org/wiki/Motorola_Solutions_Inc.
NYSE_MUR,http://en.wikipedia.org/wiki/Murphy_Oil
NASDAQ_MYL,http://en.wikipedia.org/wiki/Mylan_N.V.
NASDAQ_NDAQ,"https://en.wikipedia.org/wiki/Nasdaq,_Inc."
NYSE_NOV,http://en.wikipedia.org/wiki/National_Oilwell_Varco_Inc.
NASDAQ_NAVI,http://en.wikipedia.org/wiki/Navient
NASDAQ_NTAP,http://en.wikipedia.org/wiki/NetApp
NASDAQ_NFLX,http://en.wikipedia.org/wiki/Netflix_Inc.
NYSE_NWL,http://en.wikipedia.org/wiki/Newell_Rubbermaid_Co.
NYSE_NFX,http://en.wikipedia.org/wiki/Newfield_Exploration_Co
NYSE_NEM,http://en.wikipedia.org/wiki/Newmont_Mining_Corp._(Hldg._Co.)
NASDAQ_NWSA,http://en.wikipedia.org/wiki/News_Corp._Class_A
NASDAQ_NWS,http://en.wikipedia.org/wiki/News_Corp._Class_B
NYSE_NEE,http://en.wikipedia.org/wiki/NextEra_Energy
NYSE_NLSN,http://en.wikipedia.org/wiki/Nielsen_Holdings
NYSE_NKE,http://en.wikipedia.org/wiki/Nike_(company)
NYSE_NI,http://en.wikipedia.org/wiki/NiSource_Inc.
NYSE_NBL,http://en.wikipedia.org/wiki/Noble_Energy_Inc
NYSE_JWN,http://en.wikipedia.org/wiki/Nordstrom
NYSE_NSC,http://en.wikipedia.org/wiki/Norfolk_Southern_Corp.
NASDAQ_NTRS,http://en.wikipedia.org/wiki/Northern_Trust_Corp.
NYSE_NOC,http://en.wikipedia.org/wiki/Northrop_Grumman_Corp.
NYSE_NRG,http://en.wikipedia.org/wiki/NRG_Energy
NYSE_NUE,http://en.wikipedia.org/wiki/Nucor_Corp.
NASDAQ_NVDA,http://en.wikipedia.org/wiki/Nvidia_Corporation
NASDAQ_ORLY,http://en.wikipedia.org/wiki/O'Reilly_Automotive
NYSE_OXY,http://en.wikipedia.org/wiki/Occidental_Petroleum
NYSE_OMC,http://en.wikipedia.org/wiki/Omnicom_Group
NYSE_OKE,http://en.wikipedia.org/wiki/ONEOK
NYSE_ORCL,http://en.wikipedia.org/wiki/Oracle_Corp.
NYSE_OI,http://en.wikipedia.org/wiki/Owens-Illinois_Inc
NASDAQ_PCAR,http://en.wikipedia.org/wiki/PACCAR_Inc.
NYSE_PH,http://en.wikipedia.org/wiki/Parker-Hannifin
NASDAQ_PDCO,http://en.wikipedia.org/wiki/Patterson_Companies
NASDAQ_PAYX,http://en.wikipedia.org/wiki/Paychex_Inc.
NASDAQ_PYPL,http://en.wikipedia.org/wiki/PayPal
NYSE_PNR,http://en.wikipedia.org/wiki/Pentair
NASDAQ_PBCT,http://en.wikipedia.org/wiki/People's_United_Financial
NYSE_POM,http://en.wikipedia.org/wiki/Pepco_Holdings_Inc.
NYSE_PEP,http://en.wikipedia.org/wiki/PepsiCo_Inc.
NYSE_PKI,http://en.wikipedia.org/wiki/PerkinElmer
NYSE_PRGO,http://en.wikipedia.org/wiki/Perrigo
NYSE_PFE,http://en.wikipedia.org/wiki/Pfizer_Inc.
NYSE_PCG,http://en.wikipedia.org/wiki/PG&E_Corp.
NYSE_PM,http://en.wikipedia.org/wiki/Philip_Morris_International
NYSE_PSX,http://en.wikipedia.org/wiki/Phillips_66
NYSE_PNW,http://en.wikipedia.org/wiki/Pinnacle_West_Capital
NYSE_PXD,http://en.wikipedia.org/wiki/Pioneer_Natural_Resources
NYSE_PBI,http://en.wikipedia.org/wiki/Pitney-Bowes
NYSE_PCL,http://en.wikipedia.org/wiki/Plum_Creek_Timber_Co.
NYSE_PNC,http://en.wikipedia.org/wiki/PNC_Financial_Services
NYSE_RL,http://en.wikipedia.org/wiki/Polo_Ralph_Lauren_Corp.
NYSE_PPG,http://en.wikipedia.org/wiki/PPG_Industries
