"NYSE_EOG","http://en.wikipedia.org/wiki/EOG_Resources","EOG Resources","0","0","100416251.0","0.179258241758","0.179258241758"
"NYSE_EQT","http://en.wikipedia.org/wiki/EQT_Corporation","EQT","0","0","43033461.0","0.0200710205342","0.0200710205342"
"NYSE_EFX","http://en.wikipedia.org/wiki/Equifax_Inc.","Equifax","1","14154","15883010.0","0.0966248199218","0.0966248199218"
"NASDAQ_EQIX","http://en.wikipedia.org/wiki/Equinix","Equinix","1","22490","17720345.0","0.0851499634236","0.0851499634236"
"NYSE_EQR","http://en.wikipedia.org/wiki/Equity_Residential","Equity Residential","0","0","36380956.0","0.0292864749734","0.0292864749734"
"NYSE_ES","http://en.wikipedia.org/wiki/Eversource_Energy","Eversource Energy","0","0","27347689.0","0.00632161201106","0.00632161201106"
"NYSE_EXC","http://en.wikipedia.org/wiki/Exelon_Corp.","Exelon","10","168055","177653683.0","-0.0599326599327","0.0599326599327"
"NASDAQ_EXPE","http://en.wikipedia.org/wiki/Expedia_Inc.","Expedia, Inc.","6","113776","48212906.0","0.158225696805","0.158225696805"
"NASDAQ_EXPD","http://en.wikipedia.org/wiki/Expeditors_Int'l","Expeditors International","3","12498","32912420.0","0.0582359192349","0.0582359192349"
"NASDAQ_ESRX","http://en.wikipedia.org/wiki/Express_Scripts","Express Scripts","5","78047","89086794.0","0.0681340422901","0.0681340422901"
"NYSE_XOM","http://en.wikipedia.org/wiki/Exxon_Mobil_Corp.","ExxonMobil","81","7703027","313305221.0","0.112844653665","0.112844653665"
"NASDAQ_FFIV","http://en.wikipedia.org/wiki/F5_Networks","F5 Networks","3","56390","27833674.0","-0.0483592400691","0.0483592400691"
"NASDAQ_FB","http://en.wikipedia.org/wiki/Facebook","Facebook","8","1471747","563862384.0","0.136743564025","0.136743564025"
"NASDAQ_FAST","http://en.wikipedia.org/wiki/Fastenal_Co","Fastenal","0","0","70524980.0","0.0696531002458","0.0696531002458"
"NYSE_FDX","http://en.wikipedia.org/wiki/FedEx_Corporation","FedEx","1","30567","34820055.0","0.0838310876511","0.0838310876511"
"NYSE_FIS","http://en.wikipedia.org/wiki/Fidelity_National_Information_Services","FIS (company)","4","27071","25692259.0","0.0870602265951","0.0870602265951"
"NASDAQ_FITB","http://en.wikipedia.org/wiki/Fifth_Third_Bancorp","Fifth Third Bank","1","15809","183002410.0","0.00740349021682","0.00740349021682"
"NASDAQ_FSLR","http://en.wikipedia.org/wiki/First_Solar_Inc","First Solar","0","0","38935509.0","0.334970760234","0.334970760234"
"NYSE_FE","http://en.wikipedia.org/wiki/FirstEnergy_Corp","FirstEnergy","1","22125","76745480.0","-0.00351325455126","0.00351325455126"
"NASDAQ_FISV","http://en.wikipedia.org/wiki/Fiserv_Inc","Fiserv","0","0","25276375.0","0.114305507447","0.114305507447"
"NASDAQ_FLIR","http://en.wikipedia.org/wiki/FLIR_Systems","FLIR Systems","1","14176","25256045.0","-0.0471596998928","0.0471596998928"
"NYSE_FLS","http://en.wikipedia.org/wiki/Flowserve_Corporation","Flowserve","3","36705","48839221.0","0.126883811376","0.126883811376"
"NYSE_FLR","http://en.wikipedia.org/wiki/Fluor_Corp.","Fluor Corporation","0","0","35380258.0","0.128925619835","0.128925619835"
"NYSE_FMC","http://en.wikipedia.org/wiki/FMC_Corporation","FMC Corporation","3","43532","49421870.0","0.200530816868","0.200530816868"
"NYSE_FTI","http://en.wikipedia.org/wiki/FMC_Technologies_Inc.","FMC Technologies","0","0","87635886.0","0.0912903225806","0.0912903225806"
"NYSE_F","http://en.wikipedia.org/wiki/Ford_Motor","Ford Motor Company","14","1681305","659047791.0","0.0913780397937","0.0913780397937"
"NASDAQ_FOSL","http://en.wikipedia.org/wiki/Fossil","Fossil","8","557099","20346951.0","-0.0263063707946","0.0263063707946"
"NYSE_BEN","http://en.wikipedia.org/wiki/Franklin_Resources","Franklin Templeton Investments","1","13120","94639124.0","0.0939345142244","0.0939345142244"
